0.7403815904	2.3135874509
0.7403846152	2.3135452743
0.7433948590	2.2719641290
0.7477437906	2.2133009379
0.7477501696	2.2132214762
0.7477588861	2.2131109895
0.7495146873	2.1899248124
0.7549838312	2.1197565520
0.7549858636	2.1197310669
0.7549885533	2.1196973521
0.7556537997	2.1113819847
0.7618121014	2.0368272016
0.7621839273	2.0324710722
0.7621884686	2.0324179230
0.7621962944	2.0323289788
0.7622011385	2.0322710855
0.7679894975	1.9667311097
0.7694337341	1.9510641327
0.7694362873	1.9510366904
0.7694442935	1.9509640521
0.7741858927	1.9015402865
0.7768522560	1.8751597283
0.7768553397	1.8751298120
0.7768617923	1.8750685860
0.7804011915	1.8416742085
0.7845957651	1.8045694319
0.7845993145	1.8045409062
0.7846037597	1.8045013262
0.7866352980	1.7875223667
0.7928881161	1.7394415493
0.7929098064	1.7392859465
0.7929132806	1.7392610305
0.7929182826	1.7392251740
0.7929251668	1.7391860185
0.7929279475	1.7391558722
0.7991595493	1.6977533108
0.8022478541	1.6796996285
0.8054495010	1.6627416443
0.8117578742	1.6346508747
0.8137077386	1.6274143074
0.8137165783	1.6273831025
0.8180845715	1.6136837862
0.8244294954	1.6000000000
0.8307925481	1.5937146129
0.8329409453	1.5932767268
0.8329739900	1.5932766193
1.2930503124	1.5548107115
1.2932524110	1.5519025811
1.2932560364	1.5518537549
1.2932578968	1.5518256357
1.2932652139	1.5517184858
1.2932722404	1.5516184698
1.2972855962	1.4946942282
1.2972885870	1.4946552215
1.2972907260	1.4946225053
1.3004027048	1.4516027653
1.3012762583	1.4397097097
1.3012811376	1.4396482270
1.3012931379	1.4394831409
1.3052383606	1.3868087048
1.3052419976	1.3867611682
1.3052447258	1.3867311630
1.3052477867	1.3866850098
1.3052684480	1.3864173392
1.3077658858	1.3539844892
1.3091833542	1.3359013819
1.3091892568	1.3358266584
1.3131277234	1.2868504591
1.3131301038	1.2868217705
1.3131354074	1.2867702867
1.3131369122	1.2867422274
1.3131451239	1.2866755998
1.3151397420	1.2625687235
1.3170830272	1.2396040569
1.3170873630	1.2395534300
1.3170926169	1.2394935497
1.3210688718	1.1940410693
1.3210714644	1.1940124856
1.3210739267	1.1939849730
1.3210768108	1.1939533343
1.3210805390	1.1939118285
1.3210907730	1.1937992639
1.3225241595	1.1779334888
1.3251058970	1.1500702792
1.3251089839	1.1500374235
1.3251150025	1.1499796171
1.3251192065	1.1499306115
1.3292108674	1.1076873358
1.3292134447	1.1076608393
1.3292169334	1.1076261080
1.3292219650	1.1075754351
1.3292263708	1.1075345642
1.3292290188	1.1075047235
1.3292388523	1.1074078915
1.3299190246	1.1006181428
1.3334217209	1.0667301357
1.3334271459	1.0666798708
1.3334300104	1.0666520407
1.3334416757	1.0665530887
1.3334468314	1.0664944931
1.3373242231	1.0311197570
1.3377676427	1.0272206432
1.3377757405	1.0271482593
1.3377797820	1.0271234263
1.3377893488	1.0270292472
1.3423039129	0.9890551844
1.3423071611	0.9890295751
1.3423123876	0.9889891682
1.3423212587	0.9889173438
1.3423265894	0.9888725727
1.3423997567	0.9884320711
1.3447396409	0.9698897363
1.3470949902	0.9522538709
1.3470985903	0.9522275052
1.3471027478	0.9521979752
1.3471181821	0.9520882306
1.3521651636	0.9173307043
1.3522512613	0.9167739604
1.3522580872	0.9167301644
1.3522635114	0.9166962724
1.3522987931	0.9165381053
1.3579529046	0.8826445081
1.3579585018	0.8826125559
1.3579635927	0.8825841775
1.3596006767	0.8737936762
1.3645387617	0.8500372369
1.3645463289	0.8500051401
1.3645518960	0.8499798588
1.3645598804	0.8499483331
1.3645703286	0.8498992144
1.3670460656	0.8395755385
1.3729191118	0.8193385711
1.3729316789	0.8193016537
1.3729398922	0.8192775002
1.3729521415	0.8192421294
1.3729893554	0.8191513268
1.3745012155	0.8149168527
1.3819660113	0.8000000000
1.3894328292	0.7949489074
1.3894605934	0.7949475087
1.3895058800	0.7949472358
1.9135740037	0.7927602928
1.9135831395	0.7926172406
1.9135880509	0.7925419250
1.9135957572	0.7924232381
1.9136014711	0.7923416132
1.9136229656	0.7920098784
1.9136330676	0.7918235460
1.9136894458	0.7909829396
1.9138585549	0.7882890506
1.9140456103	0.7864116735
1.9142208108	0.7825293945
1.9159391754	0.7555756524
1.9159411413	0.7555465547
1.9159437843	0.7555112884
1.9159460170	0.7554692441
1.9159487647	0.7554263773
1.9159508535	0.7553962214
1.9160157077	0.7545811855
1.9160240834	0.7542623876
1.9160459391	0.7539269700
1.9161273164	0.7527019345
1.9163722983	0.7488888739
1.9182860050	0.7193475921
1.9182896383	0.7192926851
1.9182929160	0.7192425705
1.9182967747	0.7191866364
1.9183238889	0.7188019613
1.9183958548	0.7176690494
1.9185108586	0.7163284475
1.9185721301	0.7149782075
1.9186244633	0.7141806662
1.9188083640	0.7113905277
1.9206167688	0.6840464039
1.9206204801	0.6839948484
1.9206232323	0.6839492576
1.9206256517	0.6839192470
1.9206316260	0.6838776955
1.9206329270	0.6838039545
1.9206627977	0.6833799171
1.9206850298	0.6830297657
1.9206932936	0.6829329985
1.9207930470	0.6814480695
1.9214803685	0.6711417767
1.9229349042	0.6496259671
1.9229371485	0.6495930984
1.9229416470	0.6495320700
1.9229470435	0.6494656005
1.9229541728	0.6493921747
1.9229595986	0.6492729116
1.9229682480	0.6491452654
1.9230462538	0.6480155115
1.9230651690	0.6477189237
1.9252423380	0.6160666921
1.9252452917	0.6160255475
1.9252551557	0.6158863325
1.9252620397	0.6158072889
1.9252796123	0.6155342278
1.9252948264	0.6153860585
1.9253717018	0.6142076256
1.9255524790	0.6117010647
1.9256878738	0.6102982924
1.9275421974	0.5833325378
1.9275450861	0.5832939634
1.9275543741	0.5831619710
1.9275647623	0.5830931500
1.9275653830	0.5830063001
1.9275706140	0.5829408622
1.9275761880	0.5828584659
1.9275869512	0.5827169481
1.9276833923	0.5813537604
1.9277778890	0.5800226734
1.9278075233	0.5796034038
1.9293288802	0.5584063373
1.9298385045	0.5513785930
1.9298403914	0.5513533393
1.9298427004	0.5513225448
1.9298465566	0.5512683829
1.9298506868	0.5512367261
1.9298632763	0.5510408474
1.9298686149	0.5509665734
1.9299638059	0.5497472891
1.9300107454	0.5490134351
1.9302270937	0.5460449175
1.9321340587	0.5201821474
1.9321379282	0.5201310683
1.9321415523	0.5200976146
1.9321452183	0.5200316352
1.9321518273	0.5199843675
1.9321584870	0.5198684044
1.9321641144	0.5197775400
1.9321841966	0.5195550402
1.9322545534	0.5185946376
1.9323987506	0.5166331619
1.9344331241	0.4897002089
1.9344392173	0.4896216620
1.9344454068	0.4895433767
1.9344518872	0.4894572567
1.9344555429	0.4894185785
1.9344569853	0.4893881142
1.9344660905	0.4892883364
1.9344690234	0.4892610159
1.9344820504	0.4891127221
1.9345091681	0.4887985883
1.9345243924	0.4885368573
1.9345448921	0.4882385184
1.9345856380	0.4877607331
1.9367350597	0.4599658584
1.9367386781	0.4599229587
1.9367425565	0.4598750141
1.9367450992	0.4598382740
1.9367495607	0.4597802736
1.9367522790	0.4597470129
1.9367545197	0.4597191172
1.9367600720	0.4596463610
1.9367643655	0.4596168320
1.9367670342	0.4595588165
1.9367835089	0.4593469067
1.9368395716	0.4589188187
1.9371784818	0.4543266910
1.9390478488	0.4308929148
1.9390512246	0.4308509169
1.9390541287	0.4308256429
1.9390584710	0.4307685286
1.9390710786	0.4306043304
1.9390911965	0.4303728335
1.9390982376	0.4302873742
1.9391293839	0.4299151410
1.9391620546	0.4295171410
1.9413777433	0.4024387139
1.9413804001	0.4024087612
1.9413833384	0.4023729758
1.9413910482	0.4022797220
1.9413936048	0.4022478282
1.9413979429	0.4021951014
1.9414017291	0.4021587740
1.9414070467	0.4020900575
1.9414113213	0.4020353921
1.9415044595	0.4009380450
1.9437209306	0.3746800254
1.9437249187	0.3746326554
1.9437276639	0.3746031517
1.9437352253	0.3745120124
1.9437464526	0.3743895620
1.9437549019	0.3743000238
1.9437705514	0.3741627129
1.9437822391	0.3739655665
1.9450290522	0.3595620770
1.9460943298	0.3474597882
1.9460987034	0.3474072460
1.9461066023	0.3473188632
1.9461101359	0.3472879367
1.9461165732	0.3472050378
1.9461410973	0.3469299437
1.9461547535	0.3467809931
1.9461594547	0.3467303403
1.9461637833	0.3466873312
1.9484900413	0.3209104127
1.9484930677	0.3208766119
1.9484951957	0.3208487060
1.9484999849	0.3207987384
1.9485092073	0.3206988233
1.9485160286	0.3206309421
1.9485194309	0.3205869527
1.9485280403	0.3204928026
1.9485359358	0.3204138318
1.9509256329	0.2948856204
1.9509284409	0.2948534388
1.9509338650	0.2947969014
1.9509384688	0.2947518051
1.9509478186	0.2946517415
1.9509680645	0.2944589868
1.9509902934	0.2942907512
1.9528804703	0.2747171473
1.9534043391	0.2694246803
1.9534083189	0.2693843665
1.9534181948	0.2692949973
1.9534256715	0.2692118751
1.9534365689	0.2691064999
1.9534580250	0.2688841218
1.9534736647	0.2687583384
1.9535172345	0.2683891042
1.9559373061	0.2444907167
1.9559450641	0.2444172858
1.9559505419	0.2443610770
1.9559556046	0.2443145110
1.9559584696	0.2442869725
1.9559660293	0.2442271297
1.9559710697	0.2441654402
1.9559817435	0.2440641564
1.9559918393	0.2439845586
1.9559981398	0.2439060619
1.9585426300	0.2200015966
1.9585464843	0.2199655900
1.9585563916	0.2198760969
1.9585691240	0.2197755339
1.9585726431	0.2197381948
1.9585801144	0.2196639295
1.9585982961	0.2194986709
1.9586045734	0.2194470330
1.9586278209	0.2192203015
1.9607326151	0.2003379233
1.9612157335	0.1961205255
1.9612193673	0.1960863360
1.9612239452	0.1960455857
1.9612291901	0.1959986527
1.9612351036	0.1959467349
1.9612423709	0.1958839471
1.9612455684	0.1958586091
1.9612498860	0.1958221044
1.9612618099	0.1957149074
1.9639968857	0.1726160318
1.9640042850	0.1725575193
1.9640073798	0.1725308122
1.9640142013	0.1724773562
1.9640208603	0.1724447738
1.9640221407	0.1724106170
1.9640352645	0.1723051270
1.9640518008	0.1721718984
1.9668901986	0.1496515632
1.9668951042	0.1496138891
1.9669012386	0.1495669651
1.9669081479	0.1495138681
1.9669157722	0.1494604633
1.9669339699	0.1493231058
1.9669380474	0.1492849476
1.9669660566	0.1490964903
1.9685853654	0.1369080977
1.9699418301	0.1270927818
1.9699461966	0.1270614762
1.9699551237	0.1269987773
1.9699604683	0.1269631157
1.9699691375	0.1269197346
1.9699790782	0.1268554529
1.9731951077	0.1049476223
1.9732014185	0.1049061510
1.9732072704	0.1048703640
1.9732133262	0.1048330831
1.9732212553	0.1047882061
1.9732240246	0.1047610756
1.9732483351	0.1046025390
1.9764386001	0.0848457080
1.9767150586	0.0832249363
1.9767197388	0.0831975500
1.9767242812	0.0831714184
1.9767282807	0.0831474868
1.9767341180	0.0831137714
1.9767542142	0.0830513784
1.9767548252	0.0829983517
1.9806191896	0.0618915739
1.9806312183	0.0618300445
1.9851275040	0.0409113242
1.9851355096	0.0408776645
1.9851451415	0.0408389513
1.9907492494	0.0203048991
1.9907595070	0.0202730096
2	0
