0.0010823 0.21104 0.78788
0.0011338 0.22109 0.77778
0.0011853 0.23114 0.76768
0.0012369 0.24119 0.75758
0.0012884 0.25124 0.74747
0.0013399 0.26129 0.73737
0.0013915 0.27134 0.72727
0.001443 0.28139 0.71717
0.0014945 0.29143 0.70707
0.0015461 0.30148 0.69697
0.0015976 0.31153 0.68687
0.0016491 0.32158 0.67677
0.0017007 0.33163 0.66667
0.0017522 0.34168 0.65657
0.0018038 0.35173 0.64646
0.0018553 0.36178 0.63636
0.0019068 0.37183 0.62626
0.0019584 0.38188 0.61616
0.0020099 0.39193 0.60606
0.0020614 0.40198 0.59596
0.002113 0.41203 0.58586
0.0021645 0.42208 0.57576
0.002216 0.43213 0.56566
0.0022676 0.44218 0.55556
0.0023191 0.45223 0.54545
0.0023706 0.46228 0.53535
0.0024222 0.47233 0.52525
0.0024737 0.48237 0.51515
0.0025253 0.49242 0.50505
0.0025768 0.50247 0.49495
0.0026283 0.51252 0.48485
0.0026799 0.52257 0.47475
0.0027314 0.53262 0.46465
0.0027829 0.54267 0.45455
0.0028345 0.55272 0.44444
0.002886 0.56277 0.43434
0.0029375 0.57282 0.42424
0.0029891 0.58287 0.41414
0.0030406 0.59292 0.40404
0.0030921 0.60297 0.39394
0.0031437 0.61302 0.38384
0.0031952 0.62307 0.37374
0.0032468 0.63312 0.36364
0.0032983 0.64317 0.35354
0.0033498 0.65322 0.34343
0.0034014 0.66327 0.33333
0.0034529 0.67331 0.32323
0.0035044 0.68336 0.31313
0.003556 0.69341 0.30303
0.0036075 0.70346 0.29293
0.003659 0.71351 0.28283
0.0037106 0.72356 0.27273
0.0037621 0.73361 0.26263
0.0038136 0.74366 0.25253
0.0038652 0.75371 0.24242
0.0039167 0.76376 0.23232
0.0039683 0.77381 0.22222
0.0040198 0.78386 0.21212
0.0040713 0.79391 0.20202
0.0041229 0.80396 0.19192
0.0041744 0.81401 0.18182
0.0042259 0.82406 0.17172
0.0042775 0.83411 0.16162
0.004329 0.84416 0.15152
0.0043805 0.85421 0.14141
0.0044321 0.86425 0.13131
0.0044836 0.8743 0.12121
0.0045351 0.88435 0.11111
0.0045867 0.8944 0.10101
0.0046382 0.90445 0.090909
0.0046898 0.9145 0.080808
0.0047413 0.92455 0.070707
0.0047928 0.9346 0.060606
0.0048444 0.94465 0.050505
0.0048959 0.9547 0.040404
0.0049474 0.96475 0.030303
0.004999 0.9748 0.020202
0.0050505 0.98485 0.010101
0.005102 0.9949 0
0 0 1
0.00010307 0.0099979 0.9899
0.00020614 0.019996 0.9798
0.00030921 0.029994 0.9697
0.00041229 0.039992 0.9596
0.00051536 0.04999 0.94949
0.00061843 0.059988 0.93939
0.0007215 0.069986 0.92929
0.00082457 0.079984 0.91919
0.00092764 0.089981 0.90909
0.0010307 0.099979 0.89899
0.0011338 0.10998 0.88889
0.0012369 0.11998 0.87879
0.0013399 0.12997 0.86869
0.001443 0.13997 0.85859
0.0015461 0.14997 0.84848
0.0016491 0.15997 0.83838
0.0017522 0.16996 0.82828
0.0018553 0.17996 0.81818
0.0019584 0.18996 0.80808
0.0020614 0.19996 0.79798
0.0021645 0.20996 0.78788
0.0022676 0.21995 0.77778
0.0023706 0.22995 0.76768
0.0024737 0.23995 0.75758
0.0025768 0.24995 0.74747
0.0026799 0.25995 0.73737
0.0027829 0.26994 0.72727
0.002886 0.27994 0.71717
0.0029891 0.28994 0.70707
0.0030921 0.29994 0.69697
0.0031952 0.30994 0.68687
0.0032983 0.31993 0.67677
0.0034014 0.32993 0.66667
0.0035044 0.33993 0.65657
0.0036075 0.34993 0.64646
0.0037106 0.35993 0.63636
0.0038136 0.36992 0.62626
0.0039167 0.37992 0.61616
0.0040198 0.38992 0.60606
0.0041229 0.39992 0.59596
0.0042259 0.40992 0.58586
0.004329 0.41991 0.57576
0.0044321 0.42991 0.56566
0.0045351 0.43991 0.55556
0.0046382 0.44991 0.54545
0.0047413 0.45991 0.53535
0.0048444 0.4699 0.52525
0.0049474 0.4799 0.51515
0.0050505 0.4899 0.50505
0.0051536 0.4999 0.49495
0.0052566 0.50989 0.48485
0.0053597 0.51989 0.47475
0.0054628 0.52989 0.46465
0.0055659 0.53989 0.45455
0.0056689 0.54989 0.44444
0.005772 0.55988 0.43434
0.0058751 0.56988 0.42424
0.0059781 0.57988 0.41414
0.0060812 0.58988 0.40404
0.0061843 0.59988 0.39394
0.0062874 0.60987 0.38384
0.0063904 0.61987 0.37374
0.0064935 0.62987 0.36364
0.0065966 0.63987 0.35354
0.0066996 0.64987 0.34343
0.0068027 0.65986 0.33333
0.0069058 0.66986 0.32323
0.0070089 0.67986 0.31313
0.0071119 0.68986 0.30303
0.007215 0.69986 0.29293
0.0073181 0.70985 0.28283
0.0074212 0.71985 0.27273
0.0075242 0.72985 0.26263
0.0076273 0.73985 0.25253
0.0077304 0.74985 0.24242
0.0078334 0.75984 0.23232
0.0079365 0.76984 0.22222
0.0080396 0.77984 0.21212
0.0081427 0.78984 0.20202
0.0082457 0.79984 0.19192
0.0083488 0.80983 0.18182
0.0084519 0.81983 0.17172
0.0085549 0.82983 0.16162
0.008658 0.83983 0.15152
0.0087611 0.84982 0.14141
0.0088642 0.85982 0.13131
0.0089672 0.86982 0.12121
0.0090703 0.87982 0.11111
0.0091734 0.88982 0.10101
0.0092764 0.89981 0.090909
0.0093795 0.90981 0.080808
0.0094826 0.91981 0.070707
0.0095857 0.92981 0.060606
0.0096887 0.93981 0.050505
0.0097918 0.9498 0.040404
0.0098949 0.9598 0.030303
0.0099979 0.9698 0.020202
0.010101 0.9798 0.010101
0.010204 0.9898 0
0 0 1
0.00015461 0.0099464 0.9899
0.00030921 0.019893 0.9798
0.00046382 0.029839 0.9697
0.00061843 0.039786 0.9596
0.00077304 0.049732 0.94949
0.00092764 0.059678 0.93939
0.0010823 0.069625 0.92929
0.0012369 0.079571 0.91919
0.0013915 0.089518 0.90909
0.0015461 0.099464 0.89899
0.0017007 0.10941 0.88889
0.0018553 0.11936 0.87879
0.0020099 0.1293 0.86869
0.0021645 0.13925 0.85859
0.0023191 0.1492 0.84848
0.0024737 0.15914 0.83838
0.0026283 0.16909 0.82828
0.0027829 0.17904 0.81818
0.0029375 0.18898 0.80808
0.0030921 0.19893 0.79798
0.0032468 0.20887 0.78788
0.0034014 0.21882 0.77778
0.003556 0.22877 0.76768
0.0037106 0.23871 0.75758
0.0038652 0.24866 0.74747
0.0040198 0.25861 0.73737
0.0041744 0.26855 0.72727
0.004329 0.2785 0.71717
0.0044836 0.28845 0.70707
0.0046382 0.29839 0.69697
0.0047928 0.30834 0.68687
0.0049474 0.31828 0.67677
0.005102 0.32823 0.66667
0.0052566 0.33818 0.65657
0.0054113 0.34812 0.64646
0.0055659 0.35807 0.63636
0.0057205 0.36802 0.62626
0.0058751 0.37796 0.61616
0.0060297 0.38791 0.60606
0.0061843 0.39786 0.59596
0.0063389 0.4078 0.58586
0.0064935 0.41775 0.57576
0.0066481 0.4277 0.56566
0.0068027 0.43764 0.55556
0.0069573 0.44759 0.54545
0.0071119 0.45753 0.53535
0.0072665 0.46748 0.52525
0.0074212 0.47743 0.51515
0.0075758 0.48737 0.50505
0.0077304 0.49732 0.49495
0.007885 0.50727 0.48485
0.0080396 0.51721 0.47475
0.0081942 0.52716 0.46465
0.0083488 0.53711 0.45455
0.0085034 0.54705 0.44444
0.008658 0.557 0.43434
0.0088126 0.56694 0.42424
0.0089672 0.57689 0.41414
0.0091218 0.58684 0.40404
0.0092764 0.59678 0.39394
0.009431 0.60673 0.38384
0.0095857 0.61668 0.37374
0.0097403 0.62662 0.36364
0.0098949 0.63657 0.35354
0.010049 0.64652 0.34343
0.010204 0.65646 0.33333
0.010359 0.66641 0.32323
0.010513 0.67636 0.31313
0.010668 0.6863 0.30303
0.010823 0.69625 0.29293
0.010977 0.70619 0.28283
0.011132 0.71614 0.27273
0.011286 0.72609 0.26263
0.011441 0.73603 0.25253
0.011596 0.74598 0.24242
0.01175 0.75593 0.23232
0.011905 0.76587 0.22222
0.012059 0.77582 0.21212
0.012214 0.78577 0.20202
0.012369 0.79571 0.19192
0.012523 0.80566 0.18182
0.012678 0.81561 0.17172
0.012832 0.82555 0.16162
0.012987 0.8355 0.15152
0.013142 0.84544 0.14141
0.013296 0.85539 0.13131
0.013451 0.86534 0.12121
0.013605 0.87528 0.11111
0.01376 0.88523 0.10101
0.013915 0.89518 0.090909
0.014069 0.90512 0.080808
0.014224 0.91507 0.070707
0.014378 0.92502 0.060606
0.014533 0.93496 0.050505
0.014688 0.94491 0.040404
0.014842 0.95485 0.030303
0.014997 0.9648 0.020202
0.015152 0.97475 0.010101
0.015306 0.98469 0
0 0 1
0.00020614 0.0098949 0.9899
0.00041229 0.01979 0.9798
0.00061843 0.029685 0.9697
0.00082457 0.039579 0.9596
0.0010307 0.049474 0.94949
0.0012369 0.059369 0.93939
0.001443 0.069264 0.92929
0.0016491 0.079159 0.91919
0.0018553 0.089054 0.90909
0.0020614 0.098949 0.89899
0.0022676 0.10884 0.88889
0.0024737 0.11874 0.87879
0.0026799 0.12863 0.86869
0.002886 0.13853 0.85859
0.0030921 0.14842 0.84848
0.0032983 0.15832 0.83838
0.0035044 0.16821 0.82828
0.0037106 0.17811 0.81818
0.0039167 0.188 0.80808
0.0041229 0.1979 0.79798
0.004329 0.20779 0.78788
0.0045351 0.21769 0.77778
0.0047413 0.22758 0.76768
0.0049474 0.23748 0.75758
0.0051536 0.24737 0.74747
0.0053597 0.25727 0.73737
0.0055659 0.26716 0.72727
0.005772 0.27706 0.71717
0.0059781 0.28695 0.70707
0.0061843 0.29685 0.69697
0.0063904 0.30674 0.68687
0.0065966 0.31664 0.67677
0.0068027 0.32653 0.66667
0.0070089 0.33643 0.65657
0.007215 0.34632 0.64646
0.0074212 0.35622 0.63636
0.0076273 0.36611 0.62626
0.0078334 0.376 0.61616
0.0080396 0.3859 0.60606
0.0082457 0.39579 0.59596
0.0084519 0.40569 0.58586
0.008658 0.41558 0.57576
0.0088642 0.42548 0.56566
0.0090703 0.43537 0.55556
0.0092764 0.44527 0.54545
0.0094826 0.45516 0.53535
0.0096887 0.46506 0.52525
0.0098949 0.47495 0.51515
0.010101 0.48485 0.50505
0.010307 0.49474 0.49495
0.010513 0.50464 0.48485
0.010719 0.51453 0.47475
0.010926 0.52443 0.46465
0.011132 0.53432 0.45455
0.011338 0.54422 0.44444
0.011544 0.55411 0.43434
0.01175 0.56401 0.42424
0.011956 0.5739 0.41414
0.012162 0.5838 0.40404
0.012369 0.59369 0.39394
0.012575 0.60359 0.38384
0.012781 0.61348 0.37374
0.012987 0.62338 0.36364
0.013193 0.63327 0.35354
0.013399 0.64317 0.34343
0.013605 0.65306 0.33333
0.013812 0.66296 0.32323
0.014018 0.67285 0.31313
0.014224 0.68275 0.30303
0.01443 0.69264 0.29293
0.014636 0.70254 0.28283
0.014842 0.71243 0.27273
0.015048 0.72233 0.26263
0.015255 0.73222 0.25253
0.015461 0.74212 0.24242
0.015667 0.75201 0.23232
0.015873 0.7619 0.22222
0.016079 0.7718 0.21212
0.016285 0.78169 0.20202
0.016491 0.79159 0.19192
0.016698 0.80148 0.18182
0.016904 0.81138 0.17172
0.01711 0.82127 0.16162
0.017316 0.83117 0.15152
0.017522 0.84106 0.14141
0.017728 0.85096 0.13131
0.017934 0.86085 0.12121
0.018141 0.87075 0.11111
0.018347 0.88064 0.10101
0.018553 0.89054 0.090909
0.018759 0.90043 0.080808
0.018965 0.91033 0.070707
0.019171 0.92022 0.060606
0.019377 0.93012 0.050505
0.019584 0.94001 0.040404
0.01979 0.94991 0.030303
0.019996 0.9598 0.020202
0.020202 0.9697 0.010101
0.020408 0.97959 0
0 0 1
0.00025768 0.0098433 0.9899
0.00051536 0.019687 0.9798
0.00077304 0.02953 0.9697
0.0010307 0.039373 0.9596
0.0012884 0.049217 0.94949
0.0015461 0.05906 0.93939
0.0018038 0.068903 0.92929
0.0020614 0.078747 0.91919
0.0023191 0.08859 0.90909
0.0025768 0.098433 0.89899
0.0028345 0.10828 0.88889
0.0030921 0.11812 0.87879
0.0033498 0.12796 0.86869
0.0036075 0.13781 0.85859
0.0038652 0.14765 0.84848
0.0041229 0.15749 0.83838
0.0043805 0.16734 0.82828
0.0046382 0.17718 0.81818
0.0048959 0.18702 0.80808
0.0051536 0.19687 0.79798
0.0054113 0.20671 0.78788
0.0056689 0.21655 0.77778
0.0059266 0.2264 0.76768
0.0061843 0.23624 0.75758
0.006442 0.24608 0.74747
0.0066996 0.25593 0.73737
0.0069573 0.26577 0.72727
0.007215 0.27561 0.71717
0.0074727 0.28546 0.70707
0.0077304 0.2953 0.69697
0.007988 0.30514 0.68687
0.0082457 0.31499 0.67677
0.0085034 0.32483 0.66667
0.0087611 0.33467 0.65657
0.0090188 0.34452 0.64646
0.0092764 0.35436 0.63636
0.0095341 0.3642 0.62626
0.0097918 0.37405 0.61616
0.010049 0.38389 0.60606
0.010307 0.39373 0.59596
0.010565 0.40358 0.58586
0.010823 0.41342 0.57576
0.01108 0.42326 0.56566
0.011338 0.43311 0.55556
0.011596 0.44295 0.54545
0.011853 0.45279 0.53535
0.012111 0.46264 0.52525
0.012369 0.47248 0.51515
0.012626 0.48232 0.50505
0.012884 0.49217 0.49495
0.013142 0.50201 0.48485
0.013399 0.51185 0.47475
0.013657 0.5217 0.46465
0.013915 0.53154 0.45455
0.014172 0.54138 0.44444
0.01443 0.55123 0.43434
0.014688 0.56107 0.42424
0.014945 0.57091 0.41414
0.015203 0.58076 0.40404
0.015461 0.5906 0.39394
0.015718 0.60044 0.38384
0.015976 0.61029 0.37374
0.016234 0.62013 0.36364
0.016491 0.62997 0.35354
0.016749 0.63982 0.34343
0.017007 0.64966 0.33333
0.017264 0.6595 0.32323
0.017522 0.66935 0.31313
0.01778 0.67919 0.30303
0.018038 0.68903 0.29293
0.018295 0.69888 0.28283
0.018553 0.70872 0.27273
0.018811 0.71856 0.26263
0.019068 0.72841 0.25253
0.019326 0.73825 0.24242
0.019584 0.74809 0.23232
0.019841 0.75794 0.22222
0.020099 0.76778 0.21212
0.020357 0.77762 0.20202
0.020614 0.78747 0.19192
0.020872 0.79731 0.18182
0.02113 0.80715 0.17172
0.021387 0.817 0.16162
0.021645 0.82684 0.15152
0.021903 0.83668 0.14141
0.02216 0.84653 0.13131
0.022418 0.85637 0.12121
0.022676 0.86621 0.11111
0.022933 0.87606 0.10101
0.023191 0.8859 0.090909
0.023449 0.89574 0.080808
0.023706 0.90559 0.070707
0.023964 0.91543 0.060606
0.024222 0.92527 0.050505
0.024479 0.93512 0.040404
0.024737 0.94496 0.030303
0.024995 0.9548 0.020202
0.025253 0.96465 0.010101
0.02551 0.97449 0
0 0 1
0.00030921 0.0097918 0.9899
0.00061843 0.019584 0.9798
0.00092764 0.029375 0.9697
0.0012369 0.039167 0.9596
0.0015461 0.048959 0.94949
0.0018553 0.058751 0.93939
0.0021645 0.068543 0.92929
0.0024737 0.078334 0.91919
0.0027829 0.088126 0.90909
0.0030921 0.097918 0.89899
0.0034014 0.10771 0.88889
0.0037106 0.1175 0.87879
0.0040198 0.12729 0.86869
0.004329 0.13709 0.85859
0.0046382 0.14688 0.84848
0.0049474 0.15667 0.83838
0.0052566 0.16646 0.82828
0.0055659 0.17625 0.81818
0.0058751 0.18604 0.80808
0.0061843 0.19584 0.79798
0.0064935 0.20563 0.78788
0.0068027 0.21542 0.77778
0.0071119 0.22521 0.76768
0.0074212 0.235 0.75758
0.0077304 0.24479 0.74747
0.0080396 0.25459 0.73737
0.0083488 0.26438 0.72727
0.008658 0.27417 0.71717
0.0089672 0.28396 0.70707
0.0092764 0.29375 0.69697
0.0095857 0.30355 0.68687
0.0098949 0.31334 0.67677
0.010204 0.32313 0.66667
0.010513 0.33292 0.65657
0.010823 0.34271 0.64646
0.011132 0.3525 0.63636
0.011441 0.3623 0.62626
0.01175 0.37209 0.61616
0.012059 0.38188 0.60606
0.012369 0.39167 0.59596
0.012678 0.40146 0.58586
0.012987 0.41126 0.57576
0.013296 0.42105 0.56566
0.013605 0.43084 0.55556
0.013915 0.44063 0.54545
0.014224 0.45042 0.53535
0.014533 0.46021 0.52525
0.014842 0.47001 0.51515
0.015152 0.4798 0.50505
0.015461 0.48959 0.49495
0.01577 0.49938 0.48485
0.016079 0.50917 0.47475
0.016388 0.51897 0.46465
0.016698 0.52876 0.45455
0.017007 0.53855 0.44444
0.017316 0.54834 0.43434
0.017625 0.55813 0.42424
0.017934 0.56792 0.41414
0.018244 0.57772 0.40404
0.018553 0.58751 0.39394
0.018862 0.5973 0.38384
0.019171 0.60709 0.37374
0.019481 0.61688 0.36364
0.01979 0.62667 0.35354
0.020099 0.63647 0.34343
0.020408 0.64626 0.33333
0.020717 0.65605 0.32323
0.021027 0.66584 0.31313
0.021336 0.67563 0.30303
0.021645 0.68543 0.29293
0.021954 0.69522 0.28283
0.022263 0.70501 0.27273
0.022573 0.7148 0.26263
0.022882 0.72459 0.25253
0.023191 0.73438 0.24242
0.0235 0.74418 0.23232
0.02381 0.75397 0.22222
0.024119 0.76376 0.21212
0.024428 0.77355 0.20202
0.024737 0.78334 0.19192
0.025046 0.79314 0.18182
0.025356 0.80293 0.17172
0.025665 0.81272 0.16162
0.025974 0.82251 0.15152
0.026283 0.8323 0.14141
0.026592 0.84209 0.13131
0.026902 0.85189 0.12121
0.027211 0.86168 0.11111
0.02752 0.87147 0.10101
0.027829 0.88126 0.090909
0.028139 0.89105 0.080808
0.028448 0.90085 0.070707
0.028757 0.91064 0.060606
0.029066 0.92043 0.050505
0.029375 0.93022 0.040404
0.029685 0.94001 0.030303
0.029994 0.9498 0.020202
0.030303 0.9596 0.010101
0.030612 0.96939 0
0 0 1
0.00036075 0.0097403 0.9899
0.0007215 0.019481 0.9798
0.0010823 0.029221 0.9697
0.001443 0.038961 0.9596
0.0018038 0.048701 0.94949
0.0021645 0.058442 0.93939
0.0025253 0.068182 0.92929
0.002886 0.077922 0.91919
0.0032468 0.087662 0.90909
0.0036075 0.097403 0.89899
0.0039683 0.10714 0.88889
0.004329 0.11688 0.87879
0.0046898 0.12662 0.86869
0.0050505 0.13636 0.85859
0.0054113 0.1461 0.84848
0.005772 0.15584 0.83838
0.0061328 0.16558 0.82828
0.0064935 0.17532 0.81818
0.0068543 0.18506 0.80808
0.007215 0.19481 0.79798
0.0075758 0.20455 0.78788
0.0079365 0.21429 0.77778
0.0082973 0.22403 0.76768
0.008658 0.23377 0.75758
0.0090188 0.24351 0.74747
0.0093795 0.25325 0.73737
0.0097403 0.26299 0.72727
0.010101 0.27273 0.71717
0.010462 0.28247 0.70707
0.010823 0.29221 0.69697
0.011183 0.30195 0.68687
0.011544 0.31169 0.67677
0.011905 0.32143 0.66667
0.012266 0.33117 0.65657
0.012626 0.34091 0.64646
0.012987 0.35065 0.63636
0.013348 0.36039 0.62626
0.013709 0.37013 0.61616
0.014069 0.37987 0.60606
0.01443 0.38961 0.59596
0.014791 0.39935 0.58586
0.015152 0.40909 0.57576
0.015512 0.41883 0.56566
0.015873 0.42857 0.55556
0.016234 0.43831 0.54545
0.016595 0.44805 0.53535
0.016955 0.45779 0.52525
0.017316 0.46753 0.51515
0.017677 0.47727 0.50505
0.018038 0.48701 0.49495
0.018398 0.49675 0.48485
0.018759 0.50649 0.47475
0.01912 0.51623 0.46465
0.019481 0.52597 0.45455
0.019841 0.53571 0.44444
0.020202 0.54545 0.43434
0.020563 0.55519 0.42424
0.020924 0.56494 0.41414
0.021284 0.57468 0.40404
0.021645 0.58442 0.39394
0.022006 0.59416 0.38384
0.022367 0.6039 0.37374
0.022727 0.61364 0.36364
0.023088 0.62338 0.35354
0.023449 0.63312 0.34343
0.02381 0.64286 0.33333
0.02417 0.6526 0.32323
0.024531 0.66234 0.31313
0.024892 0.67208 0.30303
0.025253 0.68182 0.29293
0.025613 0.69156 0.28283
0.025974 0.7013 0.27273
0.026335 0.71104 0.26263
0.026696 0.72078 0.25253
0.027056 0.73052 0.24242
0.027417 0.74026 0.23232
0.027778 0.75 0.22222
0.028139 0.75974 0.21212
0.028499 0.76948 0.20202
0.02886 0.77922 0.19192
0.029221 0.78896 0.18182
0.029582 0.7987 0.17172
0.029942 0.80844 0.16162
0.030303 0.81818 0.15152
0.030664 0.82792 0.14141
0.031025 0.83766 0.13131
0.031385 0.8474 0.12121
0.031746 0.85714 0.11111
0.032107 0.86688 0.10101
0.032468 0.87662 0.090909
0.032828 0.88636 0.080808
0.033189 0.8961 0.070707
0.03355 0.90584 0.060606
0.033911 0.91558 0.050505
0.034271 0.92532 0.040404
0.034632 0.93506 0.030303
0.034993 0.94481 0.020202
0.035354 0.95455 0.010101
0.035714 0.96429 0
0 0 1
0.00041229 0.0096887 0.9899
0.00082457 0.019377 0.9798
0.0012369 0.029066 0.9697
0.0016491 0.038755 0.9596
0.0020614 0.048444 0.94949
0.0024737 0.058132 0.93939
0.002886 0.067821 0.92929
0.0032983 0.07751 0.91919
0.0037106 0.087199 0.90909
0.0041229 0.096887 0.89899
0.0045351 0.10658 0.88889
0.0049474 0.11626 0.87879
0.0053597 0.12595 0.86869
0.005772 0.13564 0.85859
0.0061843 0.14533 0.84848
0.0065966 0.15502 0.83838
0.0070089 0.16471 0.82828
0.0074212 0.1744 0.81818
0.0078334 0.18409 0.80808
0.0082457 0.19377 0.79798
0.008658 0.20346 0.78788
0.0090703 0.21315 0.77778
0.0094826 0.22284 0.76768
0.0098949 0.23253 0.75758
0.010307 0.24222 0.74747
0.010719 0.25191 0.73737
0.011132 0.2616 0.72727
0.011544 0.27128 0.71717
0.011956 0.28097 0.70707
0.012369 0.29066 0.69697
0.012781 0.30035 0.68687
0.013193 0.31004 0.67677
0.013605 0.31973 0.66667
0.014018 0.32942 0.65657
0.01443 0.33911 0.64646
0.014842 0.34879 0.63636
0.015255 0.35848 0.62626
0.015667 0.36817 0.61616
0.016079 0.37786 0.60606
0.016491 0.38755 0.59596
0.016904 0.39724 0.58586
0.017316 0.40693 0.57576
0.017728 0.41662 0.56566
0.018141 0.4263 0.55556
0.018553 0.43599 0.54545
0.018965 0.44568 0.53535
0.019377 0.45537 0.52525
0.01979 0.46506 0.51515
0.020202 0.47475 0.50505
0.020614 0.48444 0.49495
0.021027 0.49412 0.48485
0.021439 0.50381 0.47475
0.021851 0.5135 0.46465
0.022263 0.52319 0.45455
0.022676 0.53288 0.44444
0.023088 0.54257 0.43434
0.0235 0.55226 0.42424
0.023913 0.56195 0.41414
0.024325 0.57163 0.40404
0.024737 0.58132 0.39394
0.025149 0.59101 0.38384
0.025562 0.6007 0.37374
0.025974 0.61039 0.36364
0.026386 0.62008 0.35354
0.026799 0.62977 0.34343
0.027211 0.63946 0.33333
0.027623 0.64914 0.32323
0.028035 0.65883 0.31313
0.028448 0.66852 0.30303
0.02886 0.67821 0.29293
0.029272 0.6879 0.28283
0.029685 0.69759 0.27273
0.030097 0.70728 0.26263
0.030509 0.71697 0.25253
0.030921 0.72665 0.24242
0.031334 0.73634 0.23232
0.031746 0.74603 0.22222
0.032158 0.75572 0.21212
0.032571 0.76541 0.20202
0.032983 0.7751 0.19192
0.033395 0.78479 0.18182
0.033807 0.79448 0.17172
0.03422 0.80416 0.16162
0.034632 0.81385 0.15152
0.035044 0.82354 0.14141
0.035457 0.83323 0.13131
0.035869 0.84292 0.12121
0.036281 0.85261 0.11111
0.036693 0.8623 0.10101
0.037106 0.87199 0.090909
0.037518 0.88167 0.080808
0.03793 0.89136 0.070707
0.038343 0.90105 0.060606
0.038755 0.91074 0.050505
0.039167 0.92043 0.040404
0.039579 0.93012 0.030303
0.039992 0.93981 0.020202
0.040404 0.94949 0.010101
0.040816 0.95918 0
0 0 1
0.00046382 0.0096372 0.9899
0.00092764 0.019274 0.9798
0.0013915 0.028912 0.9697
0.0018553 0.038549 0.9596
0.0023191 0.048186 0.94949
0.0027829 0.057823 0.93939
0.0032468 0.06746 0.92929
0.0037106 0.077098 0.91919
0.0041744 0.086735 0.90909
0.0046382 0.096372 0.89899
0.005102 0.10601 0.88889
0.0055659 0.11565 0.87879
0.0060297 0.12528 0.86869
0.0064935 0.13492 0.85859
0.0069573 0.14456 0.84848
0.0074212 0.1542 0.83838
0.007885 0.16383 0.82828
0.0083488 0.17347 0.81818
0.0088126 0.18311 0.80808
0.0092764 0.19274 0.79798
0.0097403 0.20238 0.78788
0.010204 0.21202 0.77778
0.010668 0.22166 0.76768
0.011132 0.23129 0.75758
0.011596 0.24093 0.74747
0.012059 0.25057 0.73737
0.012523 0.2602 0.72727
0.012987 0.26984 0.71717
0.013451 0.27948 0.70707
0.013915 0.28912 0.69697
0.014378 0.29875 0.68687
0.014842 0.30839 0.67677
